งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
12 ก.พ. 2559,8.3269,8.3535,8.6807
15 ก.พ. 2559,8.4485,8.4529,8.7479
16 ก.พ. 2559,8.4739,8.5041,8.7852
17 ก.พ. 2559,8.3286,8.3505,8.628
18 ก.พ. 2559,8.3448,8.3765,8.6622
19 ก.พ. 2559,8.3156,8.3264,8.6267
23 ก.พ. 2559,8.4196,8.4368,8.7085
24 ก.พ. 2559,8.2968,8.3166,8.6292
25 ก.พ. 2559,8.2649,8.3154,8.6124
26 ก.พ. 2559,8.3301,8.3469,8.6245
29 ก.พ. 2559,8.3218,8.3274,8.6359
01 มี.ค. 2559,8.3756,8.383,8.6732
02 มี.ค. 2559,8.4113,8.4348,8.7229
03 มี.ค. 2559,8.4343,8.4459,8.7489
04 มี.ค. 2559,8.4011,8.4318,8.7323
07 มี.ค. 2559,8.5316,8.5539,8.8197
08 มี.ค. 2559,8.4851,8.5112,8.8015
09 มี.ค. 2559,8.3958,8.4261,8.7133
10 มี.ค. 2559,8.4093,8.4303,8.7332
11 มี.ค. 2559,8.4203,8.43,8.7311
14 มี.ค. 2559,8.4185,8.4407,8.7217
15 มี.ค. 2559,8.3542,8.3807,8.6722
16 มี.ค. 2559,8.3171,8.3433,8.6089
17 มี.ค. 2559,8.3749,8.3996,8.6844
18 มี.ค. 2559,8.4413,8.4684,8.7427
21 มี.ค. 2559,8.425,8.4725,8.7693
22 มี.ค. 2559,8.4697,8.5065,8.7834
23 มี.ค. 2559,8.6143,8.6478,8.9366
24 มี.ค. 2559,8.6053,8.6346,8.9284
25 มี.ค. 2559,8.5961,8.6305,8.9156
28 มี.ค. 2559,8.5948,8.6329,8.9143
29 มี.ค. 2559,8.6712,8.707,8.9936
30 มี.ค. 2559,8.7473,8.7752,9.0547
31 มี.ค. 2559,8.8203,8.8506,9.1449
01 เม.ย. 2559,8.8425,8.8862,9.1735
04 เม.ย. 2559,8.8978,8.9314,9.2184
05 เม.ย. 2559,8.8381,8.8735,9.1669
07 เม.ย. 2559,8.8897,8.9181,9.2103
08 เม.ย. 2559,8.7812,8.8148,9.0926
11 เม.ย. 2559,8.8436,8.8825,9.1703
12 เม.ย. 2559,8.8546,8.8875,9.182
18 เม.ย. 2559,8.7246,8.7669,9.064
19 เม.ย. 2559,8.809,8.8334,9.1404
20 เม.ย. 2559,8.8618,8.8906,9.1937
21 เม.ย. 2559,8.8404,8.8739,9.1767
22 เม.ย. 2559,8.8136,8.8543,9.1383
25 เม.ย. 2559,8.8155,8.8497,9.1269
26 เม.ย. 2559,8.7866,8.822,9.0992
27 เม.ย. 2559,8.8048,8.8359,9.1314
28 เม.ย. 2559,8.8194,8.8471,9.1434
29 เม.ย. 2559,8.8108,8.8462,9.1415
03 พ.ค. 2559,8.7386,8.7718,9.0577
04 พ.ค. 2559,8.6528,8.6854,8.9767
09 พ.ค. 2559,8.6181,8.645,8.9489
10 พ.ค. 2559,8.5349,8.5661,8.8735
11 พ.ค. 2559,8.5444,8.5766,8.8605
12 พ.ค. 2559,8.5954,8.628,8.8876
13 พ.ค. 2559,8.6094,8.6439,8.9044
16 พ.ค. 2559,8.6137,8.639,8.9287
17 พ.ค. 2559,8.6471,8.6836,8.9522
18 พ.ค. 2559,8.6764,8.709,8.9873
19 พ.ค. 2559,8.5996,8.6329,8.9105
23 พ.ค. 2559,8.571,8.6114,8.8947
24 พ.ค. 2559,8.5414,8.5744,8.8609
25 พ.ค. 2559,8.5333,8.5605,8.8674
26 พ.ค. 2559,8.5743,8.5992,8.8765
27 พ.ค. 2559,8.5622,8.606,8.8977
30 พ.ค. 2559,8.5592,8.5946,8.8857
31 พ.ค. 2559,8.5193,8.5517,8.8306
01 มิ.ย. 2559,8.4986,8.5383,8.8291
02 มิ.ย. 2559,8.4165,8.4413,8.721
03 มิ.ย. 2559,8.4196,8.447,8.7324
06 มิ.ย. 2559,8.4646,8.4944,8.8043
07 มิ.ย. 2559,8.4757,8.5116,8.7903
08 มิ.ย. 2559,8.4926,8.531,8.8224
09 มิ.ย. 2559,8.5373,8.5707,8.8569
10 มิ.ย. 2559,8.5061,8.5426,8.8252
13 มิ.ย. 2559,8.4246,8.4634,8.7442
14 มิ.ย. 2559,8.4349,8.4697,8.7533
15 มิ.ย. 2559,8.4343,8.4689,8.7565
16 มิ.ย. 2559,8.4503,8.4754,8.7507
17 มิ.ย. 2559,8.4529,8.4838,8.7598
20 มิ.ย. 2559,8.4593,8.4973,8.7826
21 มิ.ย. 2559,8.5007,8.5358,8.8185
22 มิ.ย. 2559,8.5645,8.6018,8.8954
23 มิ.ย. 2559,8.5974,8.6286,8.8881
24 มิ.ย. 2559,8.4937,8.5499,8.8395
27 มิ.ย. 2559,8.4381,8.4678,8.7379
28 มิ.ย. 2559,8.4731,8.4964,8.7442
29 มิ.ย. 2559,8.5284,8.5579,8.8302
30 มิ.ย. 2559,8.5773,8.6134,8.8636
04 ก.ค. 2559,8.6409,8.6836,8.9184
05 ก.ค. 2559,8.5868,8.6243,8.8901
06 ก.ค. 2559,8.5964,8.6247,8.8887
07 ก.ค. 2559,8.5818,8.6127,8.8853
08 ก.ค. 2559,8.5688,8.591,8.8703
11 ก.ค. 2559,8.6397,8.6666,8.9341
12 ก.ค. 2559,8.6389,8.668,8.9202
13 ก.ค. 2559,8.6664,8.6962,8.9812
14 ก.ค. 2559,8.7182,8.738,9.0335
15 ก.ค. 2559,8.7059,8.7405,8.9935
20 ก.ค. 2559,8.5799,8.5917,8.8487
21 ก.ค. 2559,8.5527,8.5553,8.8156
22 ก.ค. 2559,8.4932,8.5121,8.7681
25 ก.ค. 2559,8.4795,8.496,8.7563
26 ก.ค. 2559,8.4613,8.4748,8.7493
27 ก.ค. 2559,8.4608,8.4823,8.7419
28 ก.ค. 2559,8.4364,8.4698,8.7388
29 ก.ค. 2559,8.4419,8.4758,8.7373
01 ส.ค. 2559,8.4654,8.4951,8.7441
02 ส.ค. 2559,8.4426,8.4722,8.7259
03 ส.ค. 2559,8.414,8.4479,8.7012
04 ส.ค. 2559,8.4919,8.5256,8.7821
05 ส.ค. 2559,8.4914,8.5183,8.7739
08 ส.ค. 2559,8.4945,8.5192,8.7908
09 ส.ค. 2559,8.5153,8.5459,8.8123
10 ส.ค. 2559,8.5159,8.5528,8.8167
11 ส.ค. 2559,8.5324,8.5589,8.8171
15 ส.ค. 2559,8.4733,8.4997,8.7458
16 ส.ค. 2559,8.4949,8.5296,8.8039
17 ส.ค. 2559,8.5184,8.5483,8.8068
18 ส.ค. 2559,8.5107,8.5462,8.7944
19 ส.ค. 2559,8.4912,8.5279,8.7997
22 ส.ค. 2559,8.4613,8.4885,8.7533
23 ส.ค. 2559,8.4447,8.4757,8.733
24 ส.ค. 2559,8.4269,8.4586,8.7328
25 ส.ค. 2559,8.4235,8.4501,8.7269
26 ส.ค. 2559,8.4408,8.4747,8.7405
29 ส.ค. 2559,8.4279,8.451,8.7167
30 ส.ค. 2559,8.4037,8.4314,8.6917
31 ส.ค. 2559,8.3998,8.4281,8.696
01 ก.ย. 2559,8.344,8.3745,8.6447
02 ก.ย. 2559,8.3164,8.3452,8.6157
05 ก.ย. 2559,8.3706,8.394,8.6326
06 ก.ย. 2559,8.3809,8.4111,8.658
07 ก.ย. 2559,8.3582,8.3905,8.6578
08 ก.ย. 2559,8.3762,8.4135,8.6809
09 ก.ย. 2559,8.4224,8.4446,8.6799
12 ก.ย. 2559,8.4155,8.4499,8.724
13 ก.ย. 2559,8.3622,8.3884,8.6422
14 ก.ย. 2559,8.3062,8.3359,8.6003
15 ก.ย. 2559,8.3034,8.3318,8.5754
16 ก.ย. 2559,8.2686,8.3009,8.5479
19 ก.ย. 2559,8.2685,8.3095,8.5676
20 ก.ย. 2559,8.2638,8.2936,8.5614
21 ก.ย. 2559,8.244,8.2732,8.5274
22 ก.ย. 2559,8.2734,8.305,8.5568
23 ก.ย. 2559,8.2663,8.2968,8.5594
26 ก.ย. 2559,8.2399,8.2683,8.528
27 ก.ย. 2559,8.2173,8.2489,8.5071
28 ก.ย. 2559,8.2048,8.2431,8.496
29 ก.ย. 2559,8.2563,8.2813,8.5503
30 ก.ย. 2559,8.2305,8.2528,8.5125
03 ต.ค. 2559,8.2278,8.2578,8.4983
04 ต.ค. 2559,8.2517,8.2867,8.5358
05 ต.ค. 2559,8.2546,8.2831,8.5403
06 ต.ค. 2559,8.2669,8.2971,8.5532
07 ต.ค. 2559,8.2645,8.2853,8.5167
10 ต.ค. 2559,8.3049,8.3288,8.5681
11 ต.ค. 2559,8.3063,8.3396,8.6064
12 ต.ค. 2559,8.3163,8.342,8.626
13 ต.ค. 2559,8.3454,8.3755,8.6386
14 ต.ค. 2559,8.218,8.2476,8.4979
17 ต.ค. 2559,8.2277,8.2559,8.5374
18 ต.ค. 2559,8.2066,8.2385,8.4933
19 ต.ค. 2559,8.1813,8.2178,8.4802
20 ต.ค. 2559,8.1931,8.2318,8.4957
21 ต.ค. 2559,8.2135,8.2533,8.509
25 ต.ค. 2559,8.2268,8.2597,8.5273
26 ต.ค. 2559,8.2452,8.2852,8.5548
27 ต.ค. 2559,8.2212,8.2665,8.5373
28 ต.ค. 2559,8.2064,8.2445,8.5132
31 ต.ค. 2559,8.1537,8.1983,8.4636
01 พ.ย. 2559,8.1863,8.2299,8.4916
02 พ.ย. 2559,8.2001,8.2336,8.4993
03 พ.ย. 2559,8.1816,8.2195,8.4977
04 พ.ย. 2559,8.1675,8.2116,8.4793
07 พ.ย. 2559,8.1719,8.2059,8.4677
08 พ.ย. 2559,8.1468,8.1844,8.4489
09 พ.ย. 2559,8.145,8.1719,8.4464
10 พ.ย. 2559,8.0952,8.1309,8.3953
11 พ.ย. 2559,8.1114,8.1521,8.4156
14 พ.ย. 2559,8.0367,8.073,8.3318
15 พ.ย. 2559,7.9994,8.0418,8.3035
16 พ.ย. 2559,8.0095,8.043,8.2942
17 พ.ย. 2559,7.9471,7.988,8.2418
18 พ.ย. 2559,7.9269,7.9654,8.2052
21 พ.ย. 2559,7.8961,7.9208,8.1666
22 พ.ย. 2559,7.8808,7.9104,8.1604
23 พ.ย. 2559,7.857,7.8964,8.1424
24 พ.ย. 2559,7.8722,7.901,8.1357
25 พ.ย. 2559,7.849,7.8816,8.1143
28 พ.ย. 2559,7.8268,7.8563,8.1064
29 พ.ย. 2559,7.8176,7.8532,8.0984
30 พ.ย. 2559,7.8301,7.857,8.1119
01 ธ.ค. 2559,7.844,7.8834,8.1204
02 ธ.ค. 2559,7.8581,7.8937,8.1336
06 ธ.ค. 2559,7.8643,7.8957,8.1377
07 ธ.ค. 2559,7.8872,7.9344,8.1489
08 ธ.ค. 2559,7.8973,7.9405,8.1493
09 ธ.ค. 2559,7.9106,7.9555,8.1674
13 ธ.ค. 2559,7.9074,7.9453,8.1458
14 ธ.ค. 2559,7.8709,7.9148,8.1247
15 ธ.ค. 2559,7.8558,7.8992,8.112
16 ธ.ค. 2559,7.8613,7.9029,8.1123
19 ธ.ค. 2559,7.857,7.9006,8.1076
20 ธ.ค. 2559,7.8683,7.9102,8.1226
21 ธ.ค. 2559,7.8886,7.9362,8.1497
22 ธ.ค. 2559,7.8894,7.9353,8.1493
23 ธ.ค. 2559,7.8884,7.936,8.154
26 ธ.ค. 2559,7.8919,7.9378,8.1474
27 ธ.ค. 2559,7.8838,7.9327,8.1525
28 ธ.ค. 2559,7.8915,7.938,8.1431
29 ธ.ค. 2559,7.8857,7.9288,8.1309
30 ธ.ค. 2559,7.8502,7.8867,8.0925
04 ม.ค. 2560,7.8296,7.879,8.0986
05 ม.ค. 2560,7.8215,7.864,8.0977
06 ม.ค. 2560,7.8291,7.871,8.0838
09 ม.ค. 2560,7.8476,7.8889,8.0948
10 ม.ค. 2560,7.8107,7.8571,8.0707
11 ม.ค. 2560,7.8008,7.8493,8.0629
12 ม.ค. 2560,7.7751,7.8182,8.053
13 ม.ค. 2560,7.7834,7.8311,8.0474
16 ม.ค. 2560,7.7971,7.8418,8.0486
17 ม.ค. 2560,7.7808,7.8227,8.0336
18 ม.ค. 2560,7.7884,7.8315,8.049
19 ม.ค. 2560,7.8113,7.8541,8.0688
20 ม.ค. 2560,7.8016,7.845,8.0589
23 ม.ค. 2560,7.8081,7.8438,8.0484
24 ม.ค. 2560,7.7949,7.8399,8.0562
25 ม.ค. 2560,7.7986,7.8418,8.0545
26 ม.ค. 2560,7.8032,7.8452,8.0552
27 ม.ค. 2560,7.8212,7.8657,8.0804
30 ม.ค. 2560,7.81,7.8527,8.0681
31 ม.ค. 2560,7.8021,7.8457,8.0611
01 ก.พ. 2560,7.7846,7.8285,8.0426
02 ก.พ. 2560,7.7664,7.8129,8.0272
03 ก.พ. 2560,7.7795,7.8216,8.036
06 ก.พ. 2560,7.7724,7.8158,8.0268
07 ก.พ. 2560,7.76,7.7982,8.0082
08 ก.พ. 2560,7.7422,7.7893,8.0026
09 ก.พ. 2560,7.7424,7.7875,7.9951
10 ก.พ. 2560,7.7436,7.7894,7.9968
14 ก.พ. 2560,7.7329,7.7749,7.9841
15 ก.พ. 2560,7.7263,7.7699,7.9811
16 ก.พ. 2560,7.728,7.7705,7.9783
17 ก.พ. 2560,7.7068,7.7527,7.9584
20 ก.พ. 2560,7.7065,7.7489,7.9602
21 ก.พ. 2560,7.7157,7.7594,7.9659
22 ก.พ. 2560,7.7099,7.7532,7.9591
23 ก.พ. 2560,7.7229,7.765,7.9722
24 ก.พ. 2560,7.7243,7.7631,7.9636
27 ก.พ. 2560,7.7059,7.7454,7.9502
28 ก.พ. 2560,7.7073,7.7469,7.9573
01 มี.ค. 2560,7.723,7.7633,7.9747
02 มี.ค. 2560,7.7326,7.7677,7.9869
03 มี.ค. 2560,7.7236,7.7688,7.9818
06 มี.ค. 2560,7.7177,7.7633,7.9673
07 มี.ค. 2560,7.7373,7.7806,7.9858
08 มี.ค. 2560,7.7546,7.799,8.0134
09 มี.ค. 2560,7.7807,7.8229,8.0334
10 มี.ค. 2560,7.7915,7.8344,8.0433
13 มี.ค. 2560,7.7946,7.8335,8.0354
14 มี.ค. 2560,7.8027,7.8407,8.043
15 มี.ค. 2560,7.7828,7.8265,8.033
16 มี.ค. 2560,7.7532,7.7993,8.009
17 มี.ค. 2560,7.7326,7.7729,7.9794
20 มี.ค. 2560,7.6801,7.7227,7.9352
21 มี.ค. 2560,7.6953,7.7395,7.9521
22 มี.ค. 2560,7.6928,7.7342,7.94
23 มี.ค. 2560,7.6703,7.7144,7.9207
24 มี.ค. 2560,7.6784,7.7224,7.9333
27 มี.ค. 2560,7.6654,7.7097,7.9166
28 มี.ค. 2560,7.6452,7.6939,7.9063
29 มี.ค. 2560,7.6638,7.7044,7.9142
30 มี.ค. 2560,7.6617,7.7027,7.9102
31 มี.ค. 2560,7.6416,7.6876,7.8963
03 เม.ย. 2560,7.6068,7.6518,7.8592
04 เม.ย. 2560,7.6223,7.6624,7.8745
05 เม.ย. 2560,7.6467,7.6873,7.9196
07 เม.ย. 2560,7.6609,7.6955,7.9135
10 เม.ย. 2560,7.6683,7.7049,7.9505
11 เม.ย. 2560,7.6687,7.7003,7.9101
12 เม.ย. 2560,7.666,7.6953,7.941
17 เม.ย. 2560,7.6469,7.6828,7.8943
18 เม.ย. 2560,7.6617,7.6979,7.9387
19 เม.ย. 2560,7.6424,7.6837,7.9222
20 เม.ย. 2560,7.6741,7.7106,7.9158
21 เม.ย. 2560,7.6929,7.7328,7.9347
24 เม.ย. 2560,7.6631,7.7082,7.9172
25 เม.ย. 2560,7.6916,7.7329,7.9359
26 เม.ย. 2560,7.7489,7.7876,7.9902
27 เม.ย. 2560,7.7937,7.8309,8.0367
28 เม.ย. 2560,7.8193,7.8563,8.0608
02 พ.ค. 2560,7.8398,7.8773,8.084
03 พ.ค. 2560,7.8395,7.8787,8.0869
04 พ.ค. 2560,7.852,7.8939,8.1015
05 พ.ค. 2560,7.8371,7.879,8.0946
08 พ.ค. 2560,7.8501,7.8927,8.1081
09 พ.ค. 2560,7.8419,7.8877,8.1055
11 พ.ค. 2560,7.8595,7.901,8.1057
12 พ.ค. 2560,7.8426,7.89,8.1005
15 พ.ค. 2560,7.8451,7.8798,8.0926
16 พ.ค. 2560,7.851,7.8866,8.096
17 พ.ค. 2560,7.8366,7.8796,8.0945
18 พ.ค. 2560,7.8312,7.8707,8.0769
19 พ.ค. 2560,7.8255,7.8692,8.0789
22 พ.ค. 2560,7.825,7.8666,8.0861
23 พ.ค. 2560,7.8502,7.8928,8.1146
24 พ.ค. 2560,7.8633,7.9043,8.1125
25 พ.ค. 2560,7.8621,7.9012,8.1197
26 พ.ค. 2560,7.8288,7.8652,8.0725
29 พ.ค. 2560,7.8379,7.8768,8.0904
30 พ.ค. 2560,7.8285,7.8684,8.0835
31 พ.ค. 2560,7.8259,7.8673,8.0804
01 มิ.ย. 2560,7.8081,7.849,8.0621
02 มิ.ย. 2560,7.8321,7.8734,8.0922
05 มิ.ย. 2560,7.8311,7.8687,8.081
06 มิ.ย. 2560,7.8316,7.8737,8.0916
07 มิ.ย. 2560,7.8201,7.86,8.0749
08 มิ.ย. 2560,7.8306,7.8732,8.0851
09 มิ.ย. 2560,7.8379,7.8767,8.0876
12 มิ.ย. 2560,7.8433,7.886,8.0969
13 มิ.ย. 2560,7.8306,7.8723,8.088
14 มิ.ย. 2560,7.8109,7.852,8.0662
15 มิ.ย. 2560,7.8179,7.858,8.0739
16 มิ.ย. 2560,7.793,7.8352,8.053
19 มิ.ย. 2560,7.8034,7.8451,8.0547
20 มิ.ย. 2560,7.7882,7.8331,8.0435
21 มิ.ย. 2560,7.7895,7.836,8.0443
22 มิ.ย. 2560,7.7805,7.8225,8.034
23 มิ.ย. 2560,7.7818,7.8214,8.0309
26 มิ.ย. 2560,7.7682,7.8126,8.0277
27 มิ.ย. 2560,7.7767,7.8204,8.0314
28 มิ.ย. 2560,7.7752,7.8172,8.0318
29 มิ.ย. 2560,7.7643,7.807,8.0197
30 มิ.ย. 2560,7.7734,7.8143,8.0222
03 ก.ค. 2560,7.7609,7.8043,8.0175
04 ก.ค. 2560,7.7713,7.8124,8.0176
05 ก.ค. 2560,7.7691,7.812,8.023
06 ก.ค. 2560,7.7769,7.8193,8.0344
07 ก.ค. 2560,7.787,7.8307,8.0377
11 ก.ค. 2560,7.796,7.838,8.0499
12 ก.ค. 2560,7.779,7.8196,8.029
13 ก.ค. 2560,7.7757,7.8157,8.0231
14 ก.ค. 2560,7.76,7.7991,8.007
17 ก.ค. 2560,7.7242,7.7641,7.9696
18 ก.ค. 2560,7.6895,7.7312,7.9513
19 ก.ค. 2560,7.7058,7.7451,7.9611
20 ก.ค. 2560,7.7026,7.7408,7.9492
21 ก.ค. 2560,7.6826,7.7216,7.9548
24 ก.ค. 2560,7.654,7.6994,7.9142
25 ก.ค. 2560,7.6672,7.7108,7.9153
26 ก.ค. 2560,7.6733,7.717,7.9286
27 ก.ค. 2560,7.6446,7.6926,7.9062
31 ก.ค. 2560,7.638,7.6842,7.9003
01 ส.ค. 2560,7.6276,7.6742,7.8868
02 ส.ค. 2560,7.622,7.6653,7.8778
03 ส.ค. 2560,7.6279,7.6695,7.8764
04 ส.ค. 2560,7.6337,7.6705,7.8776
07 ส.ค. 2560,7.6253,7.6703,7.8777
08 ส.ค. 2560,7.6267,7.668,7.8749
09 ส.ค. 2560,7.6216,7.6649,7.8708
10 ส.ค. 2560,7.6081,7.6518,7.8572
11 ส.ค. 2560,7.6015,7.6458,7.8523
15 ส.ค. 2560,7.6025,7.648,7.8526
16 ส.ค. 2560,7.6118,7.655,7.8605
17 ส.ค. 2560,7.6019,7.6474,7.8552
18 ส.ค. 2560,7.5972,7.6424,7.8476
21 ส.ค. 2560,7.6008,7.644,7.8509
22 ส.ค. 2560,7.62,7.6608,7.8661
23 ส.ค. 2560,7.6286,7.6685,7.8803
24 ส.ค. 2560,7.6539,7.692,7.8985
25 ส.ค. 2560,7.6516,7.6957,7.9081
28 ส.ค. 2560,7.6457,7.6875,7.8975
29 ส.ค. 2560,7.6366,7.675,7.8845
30 ส.ค. 2560,7.6323,7.6739,7.8856
31 ส.ค. 2560,7.6349,7.6764,7.8838
01 ก.ย. 2560,7.6282,7.67,7.8756
04 ก.ย. 2560,7.6277,7.672,7.8799
05 ก.ย. 2560,7.6236,7.667,7.8795
06 ก.ย. 2560,7.6637,7.7024,7.9081
07 ก.ย. 2560,7.7143,7.7517,7.9573
08 ก.ย. 2560,7.7456,7.7862,8.0077
11 ก.ย. 2560,7.7495,7.7865,7.9897
12 ก.ย. 2560,7.7311,7.7708,7.9816
13 ก.ย. 2560,7.7183,7.7636,7.9765
14 ก.ย. 2560,7.7462,7.7874,7.9954
15 ก.ย. 2560,7.7377,7.7789,7.9907
18 ก.ย. 2560,7.7569,7.7985,8.0109
19 ก.ย. 2560,7.7408,7.7901,8.0081
20 ก.ย. 2560,7.7454,7.7902,7.9994
21 ก.ย. 2560,7.7354,7.7837,7.9954
22 ก.ย. 2560,7.7452,7.7877,7.9947
25 ก.ย. 2560,7.7396,7.7885,8.006
26 ก.ย. 2560,7.7215,7.7696,7.9963
27 ก.ย. 2560,7.7378,7.7827,7.9997
28 ก.ย. 2560,7.7445,7.7916,8.0148
29 ก.ย. 2560,7.7519,7.7992,8.0055
02 ต.ค. 2560,7.7448,7.7888,8.0048
03 ต.ค. 2560,7.7522,7.7923,8.011
04 ต.ค. 2560,7.7459,7.7878,7.9942
05 ต.ค. 2560,7.7393,7.7854,8.0015
06 ต.ค. 2560,7.7441,7.7892,8.003
09 ต.ค. 2560,7.7485,7.7907,8.0044
10 ต.ค. 2560,7.7463,7.7862,8.001
11 ต.ค. 2560,7.7351,7.7773,7.991
12 ต.ค. 2560,7.7163,7.7589,7.9725
16 ต.ค. 2560,7.6985,7.7379,7.9464
17 ต.ค. 2560,7.6915,7.7354,7.9481
18 ต.ค. 2560,7.6956,7.7363,7.9424
19 ต.ค. 2560,7.7027,7.7454,7.9563
20 ต.ค. 2560,7.6992,7.7399,7.9673
24 ต.ค. 2560,7.6826,7.7304,7.9504
25 ต.ค. 2560,7.6964,7.7404,7.9508
27 ต.ค. 2560,7.7046,7.7488,7.9645
30 ต.ค. 2560,7.6847,7.7328,7.9558
31 ต.ค. 2560,7.6979,7.7468,7.9582
01 พ.ย. 2560,7.6929,7.7362,7.9516
02 พ.ย. 2560,7.6844,7.7271,7.9416
03 พ.ย. 2560,7.6708,7.7171,7.9374
06 พ.ย. 2560,7.6745,7.7215,7.9346
07 พ.ย. 2560,7.6803,7.727,7.953
08 พ.ย. 2560,7.6894,7.7362,7.9488
09 พ.ย. 2560,7.6828,7.7277,7.9409
10 พ.ย. 2560,7.7472,7.7897,8.0059
13 พ.ย. 2560,7.7394,7.7831,8.0057
14 พ.ย. 2560,7.7401,7.7865,7.9996
15 พ.ย. 2560,7.7497,7.7942,8.0082
16 พ.ย. 2560,7.7518,7.7989,8.014
17 พ.ย. 2560,7.7316,7.7784,7.9935
20 พ.ย. 2560,7.7285,7.7809,7.9973
21 พ.ย. 2560,7.7609,7.8046,8.0189
22 พ.ย. 2560,7.7897,7.83,8.0415
23 พ.ย. 2560,7.817,7.8574,8.0875
24 พ.ย. 2560,7.7822,7.8232,8.0548
27 พ.ย. 2560,7.788,7.8303,8.061
28 พ.ย. 2560,7.7718,7.8131,8.0513
29 พ.ย. 2560,7.7852,7.8256,8.0606
30 พ.ย. 2560,7.8233,7.8675,8.1034
01 ธ.ค. 2560,7.8329,7.874,8.1071
04 ธ.ค. 2560,7.836,7.881,8.1164
06 ธ.ค. 2560,7.8698,7.908,8.1416
07 ธ.ค. 2560,7.8399,7.8819,8.114
08 ธ.ค. 2560,7.8317,7.8761,8.1076
12 ธ.ค. 2560,7.8404,7.8836,8.1196
13 ธ.ค. 2560,7.8388,7.8851,8.1163
14 ธ.ค. 2560,7.8262,7.8703,8.1008
15 ธ.ค. 2560,7.8084,7.8575,8.096
18 ธ.ค. 2560,7.814,7.8605,8.0938
19 ธ.ค. 2560,7.884,7.9249,8.1639
20 ธ.ค. 2560,7.8746,7.9204,8.1569
21 ธ.ค. 2560,7.8974,7.9324,8.1702
22 ธ.ค. 2560,7.8614,7.9032,8.1409
25 ธ.ค. 2560,7.8709,7.9152,8.1482
26 ธ.ค. 2560,7.8808,7.9247,8.1587
27 ธ.ค. 2560,7.8749,7.9211,8.1521
28 ธ.ค. 2560,7.8726,7.9105,8.154
29 ธ.ค. 2560,7.9016,7.9427,8.1741
03 ม.ค. 2561,7.9039,7.9512,8.1914
04 ม.ค. 2561,7.8764,7.9255,8.163
05 ม.ค. 2561,7.9027,7.9447,8.1731
08 ม.ค. 2561,7.9013,7.9433,8.1752
09 ม.ค. 2561,7.9005,7.9442,8.1718
10 ม.ค. 2561,7.8804,7.9216,8.1648
11 ม.ค. 2561,7.883,7.9251,8.1499
12 ม.ค. 2561,7.8845,7.9158,8.1634
15 ม.ค. 2561,7.9053,7.9493,8.1874
16 ม.ค. 2561,7.924,7.9592,8.1934
17 ม.ค. 2561,7.9414,7.9755,8.2155
18 ม.ค. 2561,7.9168,7.9538,8.1935
19 ม.ค. 2561,7.9389,7.9708,8.2085
22 ม.ค. 2561,7.9414,7.981,8.2079
23 ม.ค. 2561,7.9511,7.9834,8.2172
24 ม.ค. 2561,7.9452,7.9896,8.2189
25 ม.ค. 2561,7.9032,7.9414,8.1849
26 ม.ค. 2561,7.9322,7.973,8.2094
29 ม.ค. 2561,7.9479,7.9925,8.2219
30 ม.ค. 2561,7.9285,7.9641,8.2055
31 ม.ค. 2561,7.891,7.9299,8.1729
01 ก.พ. 2561,7.8929,7.9358,8.166
02 ก.พ. 2561,7.911,7.9542,8.1691
05 ก.พ. 2561,7.9335,7.9686,8.1936
06 ก.พ. 2561,7.9293,7.9707,8.2037
07 ก.พ. 2561,7.9056,7.9464,8.1809
08 ก.พ. 2561,7.9298,7.9708,8.2018
09 ก.พ. 2561,7.9332,7.967,8.2102
12 ก.พ. 2561,7.9077,7.9472,8.1675
13 ก.พ. 2561,7.8686,7.9052,8.1461
14 ก.พ. 2561,7.8375,7.8764,8.1128
15 ก.พ. 2561,7.89,7.9232,8.1429
16 ก.พ. 2561,7.8695,7.9102,8.1493
19 ก.พ. 2561,7.8989,7.9441,8.1792
20 ก.พ. 2561,7.9233,7.9622,8.1983
21 ก.พ. 2561,7.9214,7.9539,8.1879
22 ก.พ. 2561,7.9295,7.9662,8.1888
23 ก.พ. 2561,7.9163,7.9559,8.1844
26 ก.พ. 2561,7.878,7.9213,8.1494
27 ก.พ. 2561,7.8674,7.9064,8.1289
28 ก.พ. 2561,7.8731,7.9086,8.1313
02 มี.ค. 2561,7.8898,7.9288,8.1549
05 มี.ค. 2561,7.9101,7.948,8.1829
06 มี.ค. 2561,7.8974,7.9409,8.1738
07 มี.ค. 2561,7.888,7.9271,8.162
08 มี.ค. 2561,7.8681,7.9071,8.1413
09 มี.ค. 2561,7.8643,7.9067,8.1381
12 มี.ค. 2561,7.8749,7.9163,8.1467
13 มี.ค. 2561,7.8586,7.8941,8.1319
14 มี.ค. 2561,7.8611,7.8997,8.1334
15 มี.ค. 2561,7.8195,7.8581,8.0959
16 มี.ค. 2561,7.8094,7.8521,8.0856
19 มี.ค. 2561,7.8378,7.8728,8.1088
20 มี.ค. 2561,7.8251,7.8663,8.095
21 มี.ค. 2561,7.8121,7.8513,8.0873
22 มี.ค. 2561,7.8288,7.8709,8.1032
23 มี.ค. 2561,7.8437,7.8868,8.1241
26 มี.ค. 2561,7.8181,7.8645,8.1017
27 มี.ค. 2561,7.8668,7.9077,8.1478
28 มี.ค. 2561,7.9344,7.9754,8.211
