งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
11 ธ.ค. 2557,27.4433,27.5272,28.0939
12 ธ.ค. 2557,27.2391,27.3218,27.8548
15 ธ.ค. 2557,27.3028,27.382,27.9198
16 ธ.ค. 2557,27.6688,27.7572,28.3218
17 ธ.ค. 2557,27.895,27.9751,28.5308
18 ธ.ค. 2557,27.4247,27.5064,28.0483
19 ธ.ค. 2557,27.2534,27.3367,27.8731
22 ธ.ค. 2557,27.1629,27.2392,27.7912
23 ธ.ค. 2557,27.0544,27.1352,27.7027
24 ธ.ค. 2557,26.9666,27.0469,27.5779
25 ธ.ค. 2557,27.0099,27.0919,27.6269
26 ธ.ค. 2557,27.0117,27.0976,27.6251
29 ธ.ค. 2557,26.9909,27.075,27.5998
30 ธ.ค. 2557,27.0361,27.1169,27.6511
05 ม.ค. 2558,27.0871,27.1735,27.7448
06 ม.ค. 2558,27.284,27.3667,27.9174
07 ม.ค. 2558,27.291,27.3724,27.933
08 ม.ค. 2558,27.16,27.2412,27.8064
09 ม.ค. 2558,27.1351,27.2156,27.7695
12 ม.ค. 2558,27.4018,27.4825,28.0535
13 ม.ค. 2558,27.4922,27.5734,28.1258
14 ม.ค. 2558,27.5733,27.6536,28.2041
15 ม.ค. 2558,27.493,27.5798,28.0983
16 ม.ค. 2558,27.7572,27.845,28.4086
19 ม.ค. 2558,27.4412,27.5234,28.0823
20 ม.ค. 2558,27.335,27.4166,27.9534
21 ม.ค. 2558,27.3299,27.4209,27.9569
22 ม.ค. 2558,27.2628,27.3441,27.8704
23 ม.ค. 2558,27.1554,27.2412,27.8214
26 ม.ค. 2558,27.3276,27.4083,27.9527
27 ม.ค. 2558,27.1587,27.2432,27.7957
28 ม.ค. 2558,27.2747,27.3522,27.9199
29 ม.ค. 2558,27.3497,27.435,27.9675
30 ม.ค. 2558,27.3749,27.4561,28.0095
02 ก.พ. 2558,27.4179,27.5049,28.1793
03 ก.พ. 2558,27.3987,27.4837,28.0372
04 ก.พ. 2558,27.3315,27.411,27.9478
05 ก.พ. 2558,27.4652,27.5485,28.1056
06 ก.พ. 2558,27.394,27.478,28.0286
09 ก.พ. 2558,27.1399,27.2134,27.7586
10 ก.พ. 2558,27.1573,27.2375,27.7876
11 ก.พ. 2558,26.9766,27.0618,27.5859
12 ก.พ. 2558,26.8657,26.9437,27.4747
13 ก.พ. 2558,27.0906,27.1762,27.7138
16 ก.พ. 2558,27.1354,27.219,27.7687
17 ก.พ. 2558,27.1921,27.2729,27.8223
18 ก.พ. 2558,26.9914,27.0721,27.6176
19 ก.พ. 2558,27.0797,27.1648,27.7118
20 ก.พ. 2558,27.0198,27.0991,27.6616
23 ก.พ. 2558,27.0012,27.0821,27.6392
24 ก.พ. 2558,27.0275,27.1072,27.6392
25 ก.พ. 2558,27.0795,27.1637,27.69
26 ก.พ. 2558,26.9464,27.0334,27.5624
27 ก.พ. 2558,26.8028,26.8827,27.4285
02 มี.ค. 2558,26.6747,26.7566,27.2992
03 มี.ค. 2558,26.6419,26.722,27.2558
05 มี.ค. 2558,26.7031,26.7854,27.3184
06 มี.ค. 2558,26.6818,26.758,27.3008
09 มี.ค. 2558,26.6217,26.7038,27.2359
10 มี.ค. 2558,26.4828,26.5656,27.0852
11 มี.ค. 2558,26.6196,26.6988,27.2417
12 มี.ค. 2558,26.7196,26.8024,27.3387
13 มี.ค. 2558,26.6806,26.7629,27.3112
16 มี.ค. 2558,26.7799,26.8599,27.4108
17 มี.ค. 2558,26.7683,26.8492,27.3938
18 มี.ค. 2558,26.7773,26.8559,27.4085
19 มี.ค. 2558,26.8695,26.9503,27.543
20 มี.ค. 2558,26.7441,26.8313,27.3962
23 มี.ค. 2558,26.7976,26.8734,27.4547
24 มี.ค. 2558,26.8262,26.9072,27.4441
25 มี.ค. 2558,26.8383,26.9196,27.4359
26 มี.ค. 2558,26.9783,27.0617,27.6256
27 มี.ค. 2558,26.9867,27.0689,27.6159
30 มี.ค. 2558,27.0061,27.0878,27.631
31 มี.ค. 2558,26.7417,26.8263,27.3534
01 เม.ย. 2558,26.8484,26.9331,27.4544
02 เม.ย. 2558,26.7736,26.856,27.4215
03 เม.ย. 2558,26.7858,26.8683,27.4123
07 เม.ย. 2558,26.8178,26.9002,27.436
08 เม.ย. 2558,26.7699,26.8509,27.3987
09 เม.ย. 2558,26.7259,26.8076,27.3912
10 เม.ย. 2558,26.6829,26.7427,27.3486
16 เม.ย. 2558,26.8564,26.9428,27.5073
17 เม.ย. 2558,26.8583,26.9434,27.5144
20 เม.ย. 2558,26.8651,26.9504,27.487
21 เม.ย. 2558,26.8008,26.8836,27.4338
22 เม.ย. 2558,26.7171,26.7992,27.3412
23 เม.ย. 2558,26.6597,26.7458,27.3103
24 เม.ย. 2558,26.8168,26.9013,27.4618
27 เม.ย. 2558,27.0448,27.127,27.6892
28 เม.ย. 2558,27.0523,27.1358,27.6907
29 เม.ย. 2558,27.132,27.218,27.7831
30 เม.ย. 2558,27.2873,27.3752,27.9554
06 พ.ค. 2558,27.3648,27.4548,28.0337
07 พ.ค. 2558,27.5793,27.6619,28.2277
08 พ.ค. 2558,27.6138,27.6998,28.2591
11 พ.ค. 2558,27.6426,27.7215,28.3042
12 พ.ค. 2558,27.7605,27.8466,28.4068
13 พ.ค. 2558,27.7458,27.8347,28.3982
14 พ.ค. 2558,27.6978,27.7881,28.3877
15 พ.ค. 2558,27.7395,27.8241,28.3818
18 พ.ค. 2558,27.6187,27.7018,28.2707
19 พ.ค. 2558,27.4834,27.5629,28.1443
20 พ.ค. 2558,27.4086,27.4948,28.0652
21 พ.ค. 2558,27.2784,27.3637,27.9597
22 พ.ค. 2558,27.2827,27.3636,27.9358
25 พ.ค. 2558,27.1913,27.2744,27.8285
26 พ.ค. 2558,27.2445,27.3317,27.8787
27 พ.ค. 2558,27.0801,27.1651,27.7238
28 พ.ค. 2558,26.9261,27.0136,27.5865
29 พ.ค. 2558,26.9131,26.9916,27.5687
02 มิ.ย. 2558,26.7264,26.8086,27.364
03 มิ.ย. 2558,26.8193,26.9049,27.4788
04 มิ.ย. 2558,26.7346,26.8178,27.3777
05 มิ.ย. 2558,26.7625,26.8437,27.4061
08 มิ.ย. 2558,26.6652,26.7504,27.3102
09 มิ.ย. 2558,26.7353,26.8131,27.3782
10 มิ.ย. 2558,26.8596,26.9483,27.527
11 มิ.ย. 2558,26.9923,27.0785,27.626
12 มิ.ย. 2558,26.9258,27.008,27.5816
15 มิ.ย. 2558,26.9349,27.021,27.5723
16 มิ.ย. 2558,26.9373,27.02,27.5674
17 มิ.ย. 2558,26.9308,27.0146,27.5582
18 มิ.ย. 2558,26.937,27.0228,27.581
19 มิ.ย. 2558,27.0169,27.0965,27.6734
22 มิ.ย. 2558,27.0699,27.153,27.7097
23 มิ.ย. 2558,26.919,27.0049,27.5763
24 มิ.ย. 2558,26.9059,26.9877,27.5733
25 มิ.ย. 2558,26.92,27.0016,27.5801
26 มิ.ย. 2558,27.0065,27.082,27.6801
29 มิ.ย. 2558,27.174,27.259,27.8247
30 มิ.ย. 2558,27.2195,27.3049,27.8603
02 ก.ค. 2558,27.0335,27.1139,27.7041
03 ก.ค. 2558,27.087,27.1668,27.7461
06 ก.ค. 2558,27.2214,27.3052,27.8931
07 ก.ค. 2558,27.2311,27.3149,27.9128
08 ก.ค. 2558,27.4841,27.5768,28.178
09 ก.ค. 2558,27.6723,27.7612,28.3785
10 ก.ค. 2558,27.4729,27.5588,28.1622
13 ก.ค. 2558,27.3376,27.4182,28.0171
14 ก.ค. 2558,27.1763,27.2615,27.8503
15 ก.ค. 2558,27.2318,27.3159,27.8933
16 ก.ค. 2558,27.228,27.3306,27.9134
17 ก.ค. 2558,27.1841,27.2672,27.847
20 ก.ค. 2558,27.2527,27.3352,27.9146
21 ก.ค. 2558,27.3392,27.4315,28.0057
22 ก.ค. 2558,27.5442,27.6256,28.2185
23 ก.ค. 2558,27.682,27.7654,28.3449
24 ก.ค. 2558,27.7564,27.8371,28.4259
27 ก.ค. 2558,27.8221,27.9129,28.5117
28 ก.ค. 2558,27.9072,27.9878,28.5741
29 ก.ค. 2558,27.8743,27.96,28.543
31 ก.ค. 2558,27.9827,28.0652,28.6511
03 ส.ค. 2558,27.897,27.9812,28.5659
04 ส.ค. 2558,27.9486,28.0293,28.6232
05 ส.ค. 2558,27.8633,27.9465,28.5344
06 ส.ค. 2558,27.8208,27.9007,28.5011
07 ส.ค. 2558,27.8122,27.8956,28.4763
10 ส.ค. 2558,27.8525,27.934,28.5531
11 ส.ค. 2558,27.8848,27.967,28.545
13 ส.ค. 2558,27.9667,28.0513,28.6378
14 ส.ค. 2558,27.9386,28.0204,28.6179
17 ส.ค. 2558,28.0461,28.1281,28.7248
18 ส.ค. 2558,28.1933,28.2742,28.8807
19 ส.ค. 2558,28.253,28.3339,28.9367
20 ส.ค. 2558,28.3148,28.3983,28.9727
