งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
08 พ.ค. 2558,33.2763,33.3625,33.683
11 พ.ค. 2558,33.2766,33.3561,33.7152
12 พ.ค. 2558,33.537,33.6267,33.9267
13 พ.ค. 2558,33.4422,33.5317,33.8328
14 พ.ค. 2558,33.2146,33.2926,33.6064
15 พ.ค. 2558,33.3183,33.4051,33.6918
18 พ.ค. 2558,33.2316,33.3273,33.6181
19 พ.ค. 2558,33.1316,33.2145,33.532
20 พ.ค. 2558,33.3267,33.4156,33.7186
21 พ.ค. 2558,33.2532,33.3517,33.6637
22 พ.ค. 2558,33.1722,33.26,33.5636
25 พ.ค. 2558,33.2687,33.3653,33.6557
26 พ.ค. 2558,33.4231,33.5174,33.8208
27 พ.ค. 2558,33.5396,33.6329,33.9243
28 พ.ค. 2558,33.5363,33.6225,33.9299
29 พ.ค. 2558,33.4909,33.586,33.8857
02 มิ.ย. 2558,33.5255,33.6137,33.9145
03 มิ.ย. 2558,33.4664,33.5535,33.8551
04 มิ.ย. 2558,33.451,33.5383,33.846
05 มิ.ย. 2558,33.5062,33.592,33.8978
08 มิ.ย. 2558,33.6398,33.7215,34.0243
09 มิ.ย. 2558,33.4902,33.58,33.8796
10 มิ.ย. 2558,33.4573,33.5459,33.849
11 มิ.ย. 2558,33.4085,33.4961,33.8029
12 มิ.ย. 2558,33.4494,33.5327,33.8407
15 มิ.ย. 2558,33.4573,33.5494,33.8474
16 มิ.ย. 2558,33.4465,33.53,33.8411
17 มิ.ย. 2558,33.4404,33.531,33.8273
18 มิ.ย. 2558,33.3989,33.4942,33.7874
19 มิ.ย. 2558,33.4151,33.5098,33.8106
22 มิ.ย. 2558,33.4088,33.5026,33.8081
23 มิ.ย. 2558,33.4744,33.5699,33.8618
24 มิ.ย. 2558,33.5355,33.6307,33.9426
25 มิ.ย. 2558,33.544,33.6389,33.9438
26 มิ.ย. 2558,33.5379,33.6313,33.9402
29 มิ.ย. 2558,33.6087,33.7057,34.0106
30 มิ.ย. 2558,33.533,33.627,33.9266
02 ก.ค. 2558,33.547,33.643,33.9538
03 ก.ค. 2558,33.5281,33.6209,33.922
06 ก.ค. 2558,33.5727,33.6669,33.9735
07 ก.ค. 2558,33.6287,33.7249,34.0224
08 ก.ค. 2558,33.7753,33.8695,34.1646
09 ก.ค. 2558,33.7145,33.8112,34.1152
10 ก.ค. 2558,33.675,33.7706,34.0753
13 ก.ค. 2558,33.7165,33.8126,34.1199
14 ก.ค. 2558,33.7864,33.8814,34.1877
15 ก.ค. 2558,33.8074,33.9024,34.2073
16 ก.ค. 2558,33.9514,34.0471,34.3433
17 ก.ค. 2558,33.9415,34.0363,34.3457
20 ก.ค. 2558,34.0367,34.1294,34.4367
21 ก.ค. 2558,34.2154,34.3054,34.6162
22 ก.ค. 2558,34.291,34.3808,34.6858
23 ก.ค. 2558,34.5366,34.6281,34.9336
24 ก.ค. 2558,34.6096,34.7054,35.0072
27 ก.ค. 2558,34.6057,34.6908,35.0071
28 ก.ค. 2558,34.622,34.7157,35.0255
29 ก.ค. 2558,34.6289,34.7233,35.0315
31 ก.ค. 2558,34.9206,35.0112,35.3318
03 ส.ค. 2558,34.8111,34.8967,35.208
04 ส.ค. 2558,34.8631,34.9513,35.2648
05 ส.ค. 2558,34.8623,34.9522,35.2613
06 ส.ค. 2558,34.9172,35.0123,35.3257
07 ส.ค. 2558,34.9014,34.985,35.302
10 ส.ค. 2558,34.8571,34.9424,35.2669
11 ส.ค. 2558,35.0098,35.0891,35.4146
13 ส.ค. 2558,34.9868,35.0743,35.3872
14 ส.ค. 2558,34.9784,35.0654,35.3835
17 ส.ค. 2558,35.0906,35.1829,35.4939
18 ส.ค. 2558,35.2952,35.3776,35.7033
19 ส.ค. 2558,35.3403,35.4325,35.7339
20 ส.ค. 2558,35.2933,35.3868,35.7013
21 ส.ค. 2558,35.4146,35.5075,35.8197
24 ส.ค. 2558,35.5259,35.6226,35.9167
25 ส.ค. 2558,35.3475,35.4408,35.7486
26 ส.ค. 2558,35.3925,35.4828,35.8022
27 ส.ค. 2558,35.3937,35.4901,35.7939
28 ส.ค. 2558,35.5263,35.6112,35.9324
31 ส.ค. 2558,35.6115,35.7115,36.0277
01 ก.ย. 2558,35.5134,35.6049,35.9165
02 ก.ย. 2558,35.5035,35.5983,35.9053
03 ก.ย. 2558,35.5627,35.658,35.962
04 ก.ย. 2558,35.5879,35.6802,36.0028
07 ก.ย. 2558,35.7435,35.8382,36.142
08 ก.ย. 2558,35.9395,36.0356,36.3492
09 ก.ย. 2558,35.7549,35.8472,36.1501
10 ก.ย. 2558,35.9392,36.0351,36.3453
11 ก.ย. 2558,35.7722,35.8684,36.1746
14 ก.ย. 2558,35.7812,35.8753,36.1881
15 ก.ย. 2558,35.7628,35.8575,36.1671
16 ก.ย. 2558,35.7066,35.7997,36.1153
17 ก.ย. 2558,35.5576,35.6436,35.9788
18 ก.ย. 2558,35.488,35.576,35.9036
21 ก.ย. 2558,35.4643,35.5589,35.8872
22 ก.ย. 2558,35.6746,35.7693,36.0883
23 ก.ย. 2558,35.8653,35.9614,36.2701
24 ก.ย. 2558,35.9902,36.0866,36.394
25 ก.ย. 2558,35.9897,36.0856,36.3918
28 ก.ย. 2558,35.9837,36.0785,36.3902
29 ก.ย. 2558,36.2142,36.3102,36.6271
30 ก.ย. 2558,36.12,36.2048,36.5344
01 ต.ค. 2558,36.1147,36.2098,36.5116
02 ต.ค. 2558,36.3113,36.4075,36.706
05 ต.ค. 2558,36.1966,36.2904,36.6006
06 ต.ค. 2558,36.0875,36.183,36.4905
07 ต.ค. 2558,35.8994,35.9876,36.3392
08 ต.ค. 2558,35.6994,35.7961,36.0964
09 ต.ค. 2558,35.4078,35.5056,35.8304
12 ต.ค. 2558,35.2852,35.3619,35.6932
13 ต.ค. 2558,35.2415,35.3328,35.6456
14 ต.ค. 2558,35.3297,35.4081,35.7443
15 ต.ค. 2558,34.94,35.0378,35.3577
16 ต.ค. 2558,35.0419,35.1368,35.4376
19 ต.ค. 2558,35.0711,35.1648,35.4721
20 ต.ค. 2558,35.1806,35.2729,35.5939
21 ต.ค. 2558,35.1514,35.2468,35.5447
22 ต.ค. 2558,35.3523,35.4463,35.759
26 ต.ค. 2558,35.3025,35.3879,35.7262
27 ต.ค. 2558,35.2388,35.3341,35.6519
28 ต.ค. 2558,35.2623,35.3577,35.6631
29 ต.ค. 2558,35.3572,35.4493,35.7561
30 ต.ค. 2558,35.3532,35.4457,35.7589
02 พ.ย. 2558,35.3136,35.4058,35.7226
03 พ.ย. 2558,35.3038,35.3951,35.7105
04 พ.ย. 2558,35.2786,35.3729,35.6758
05 พ.ย. 2558,35.2911,35.382,35.69
06 พ.ย. 2558,35.3158,35.4059,35.7234
09 พ.ย. 2558,35.5775,35.661,36.0017
10 พ.ย. 2558,35.6447,35.7359,36.057
11 พ.ย. 2558,35.5964,35.69,36.0089
12 พ.ย. 2558,35.5668,35.6614,35.9721
13 พ.ย. 2558,35.6113,35.7046,36.0218
16 พ.ย. 2558,35.7052,35.7972,36.1169
17 พ.ย. 2558,35.7064,35.799,36.1286
18 พ.ย. 2558,35.77,35.8616,36.1731
19 พ.ย. 2558,35.673,35.7653,36.09
20 พ.ย. 2558,35.4844,35.5783,35.8992
23 พ.ย. 2558,35.5441,35.633,35.9479
24 พ.ย. 2558,35.5847,35.6784,35.9991
25 พ.ย. 2558,35.442,35.5352,35.8531
26 พ.ย. 2558,35.4657,35.5588,35.8834
27 พ.ย. 2558,35.5332,35.6251,35.9396
30 พ.ย. 2558,35.6404,35.7339,36.0549
