งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
22 ธ.ค. 2558,25.5137,25.601,26.3585
23 ธ.ค. 2558,25.638,25.7255,26.4657
24 ธ.ค. 2558,25.6986,25.7751,26.5458
25 ธ.ค. 2558,25.7761,25.8659,26.6207
28 ธ.ค. 2558,25.7585,25.8448,26.5902
29 ธ.ค. 2558,25.7555,25.8372,26.5855
30 ธ.ค. 2558,25.8144,25.899,26.6681
04 ม.ค. 2559,25.6693,25.7469,26.559
05 ม.ค. 2559,25.5627,25.6404,26.4116
06 ม.ค. 2559,25.3675,25.4491,26.2009
07 ม.ค. 2559,25.1011,25.1829,25.962
08 ม.ค. 2559,25.0693,25.145,25.9096
11 ม.ค. 2559,24.8211,24.901,25.6723
12 ม.ค. 2559,24.9135,24.9926,25.7323
13 ม.ค. 2559,24.9938,25.0799,25.8173
14 ม.ค. 2559,24.7462,24.8394,25.593
15 ม.ค. 2559,24.8108,24.8899,25.6704
18 ม.ค. 2559,24.5661,24.6409,25.3741
19 ม.ค. 2559,24.5128,24.5956,25.3547
20 ม.ค. 2559,24.5316,24.6094,25.4005
21 ม.ค. 2559,24.6247,24.7037,25.5179
22 ม.ค. 2559,24.8494,24.9207,25.7294
25 ม.ค. 2559,24.7358,24.8161,25.5712
26 ม.ค. 2559,24.5499,24.6244,25.3826
27 ม.ค. 2559,24.7182,24.8006,25.5549
28 ม.ค. 2559,24.7548,24.8345,25.6207
29 ม.ค. 2559,24.9215,25.0027,25.8164
01 ก.พ. 2559,24.7499,24.8302,25.5892
02 ก.พ. 2559,24.8296,24.911,25.6606
03 ก.พ. 2559,24.6858,24.7681,25.5226
04 ก.พ. 2559,25.0662,25.1492,25.9615
05 ก.พ. 2559,25.1022,25.1832,25.9695
08 ก.พ. 2559,24.7645,24.8483,25.6191
09 ก.พ. 2559,24.5086,24.576,25.3611
