งวด,ซื้อตั๋วเงิน,ซื้อเงินโอน,อัตราขาย
23 ธ.ค. 2557,5.2123,5.243,5.3481
24 ธ.ค. 2557,5.2048,5.2344,5.342
25 ธ.ค. 2557,5.2138,5.2422,5.3522
26 ธ.ค. 2557,5.2237,5.2556,5.3584
29 ธ.ค. 2557,5.2219,5.2487,5.3517
30 ธ.ค. 2557,5.2187,5.2476,5.3519
05 ม.ค. 2558,5.2266,5.2581,5.3682
06 ม.ค. 2558,5.2165,5.2488,5.3609
07 ม.ค. 2558,5.2104,5.2415,5.3559
08 ม.ค. 2558,5.2072,5.2396,5.3538
09 ม.ค. 2558,5.2118,5.244,5.3464
12 ม.ค. 2558,5.2126,5.2436,5.3535
13 ม.ค. 2558,5.2165,5.2459,5.3545
14 ม.ค. 2558,5.2122,5.245,5.3506
15 ม.ค. 2558,5.203,5.236,5.3502
16 ม.ค. 2558,5.1874,5.2205,5.3328
19 ม.ค. 2558,5.1552,5.1843,5.2989
20 ม.ค. 2558,5.1773,5.2093,5.3183
21 ม.ค. 2558,5.1759,5.2082,5.3201
22 ม.ค. 2558,5.1642,5.1969,5.3028
23 ม.ค. 2558,5.1591,5.1904,5.3034
26 ม.ค. 2558,5.1393,5.1685,5.2747
27 ม.ค. 2558,5.1305,5.1613,5.2732
28 ม.ค. 2558,5.143,5.1749,5.28
29 ม.ค. 2558,5.1336,5.1653,5.2794
30 ม.ค. 2558,5.1516,5.1817,5.2946
02 ก.พ. 2558,5.129,5.1598,5.279
03 ก.พ. 2558,5.1142,5.1464,5.2602
04 ก.พ. 2558,5.132,5.1645,5.2716
05 ก.พ. 2558,5.1333,5.1648,5.2737
06 ก.พ. 2558,5.1281,5.1596,5.2785
09 ก.พ. 2558,5.1458,5.1748,5.2739
10 ก.พ. 2558,5.14,5.1688,5.272
11 ก.พ. 2558,5.1427,5.1728,5.2884
12 ก.พ. 2558,5.1523,5.1862,5.2873
13 ก.พ. 2558,5.1429,5.1743,5.2873
16 ก.พ. 2558,5.1377,5.1679,5.2821
17 ก.พ. 2558,5.1295,5.1585,5.2683
18 ก.พ. 2558,5.1223,5.1523,5.264
19 ก.พ. 2558,5.1159,5.1463,5.2645
20 ก.พ. 2558,5.1209,5.1513,5.2603
23 ก.พ. 2558,5.117,5.1487,5.2613
24 ก.พ. 2558,5.123,5.1521,5.263
25 ก.พ. 2558,5.1147,5.1467,5.2625
26 ก.พ. 2558,5.102,5.1336,5.2494
27 ก.พ. 2558,5.0836,5.1141,5.2293
02 มี.ค. 2558,5.0854,5.1122,5.2153
